OBJECT_ID,Death_Rate,RF_Rate
520,,0.0007810144775373534
521,,0.0012900937678786625
522,,0.0008809741592924084
523,,0.0013148386277701167
524,,0.0013803036574378878
526,,0.0009902723483531668
527,,0.0009666499041324754
535,,0.0018163787511441506
540,,0.000570665174440815
541,,0.0007031961034301145
542,,0.0007855123642086812
548,,0.0016577668584110159
549,,0.0010410950751030615
552,,0.00181163113022694
557,,0.001284216267474732
558,,0.0008135595366118781
559,,0.0010846303286050783
560,,0.0006678428728473647
564,,0.0013383028615912194
